"release_date","region","issue","epiweek","lag","num_ili","num_patients","num_providers","num_age_0","num_age_1","num_age_2","num_age_3","num_age_4","num_age_5","wili","ili"
2021-10-08,"nat",2021-09-26,2019-12-29,91,88731,1426691,2970,21594,23392,NA,27655,9209,6881,5.90066,6.21936
2021-10-08,"nat",2021-09-26,2020-01-05,90,75614,1492251,3002,15564,22756,NA,23634,8196,5464,4.9402,5.06711
2021-10-08,"nat",2021-09-26,2020-01-12,89,79783,1489132,2995,16587,29668,NA,21413,7386,4729,5.33135,5.35768
2021-10-08,"nat",2021-09-26,2020-01-19,88,90150,1496826,2997,18574,35275,NA,23658,7973,4670,6.07822,6.02274
2021-10-08,"nat",2021-09-26,2020-01-26,87,108307,1575900,2995,20299,44117,NA,28889,9527,5475,6.74724,6.87271
2021-10-08,"nat",2021-09-26,2020-02-02,86,111361,1571657,3005,20270,45513,NA,29823,10049,5706,6.80157,7.08558
2021-10-08,"nat",2021-09-26,2020-02-09,85,95418,1533883,2969,17393,36909,NA,26428,9231,5457,6.11292,6.22068
2021-10-08,"nat",2021-09-26,2020-02-16,84,80559,1433517,2984,15330,28531,NA,23189,8320,5189,5.52513,5.61968
2021-10-08,"nat",2021-09-26,2020-02-23,83,74823,1466346,2947,13820,25490,NA,22127,8276,5110,5.12333,5.10268
2021-10-08,"nat",2021-09-26,2020-03-01,82,78779,1489410,2913,13888,26396,NA,23906,8891,5698,5.26652,5.28928
2017-10-24,"hhs1",2017-10-01,2015-10-18,102,326,48806,136,83,153,NA,48,29,13,0.721747,0.667951
2017-10-24,"hhs1",2017-10-01,2015-10-25,101,290,47095,133,69,148,NA,26,26,21,0.767136,0.615777
2017-10-24,"hhs1",2017-10-01,2015-11-01,100,391,50058,138,88,200,NA,66,22,15,0.923337,0.781094
2017-10-24,"hhs1",2017-10-01,2015-11-08,99,368,50295,140,99,164,NA,65,17,23,0.767975,0.731683
2017-10-24,"hhs1",2017-10-01,2015-11-15,98,346,51865,139,89,174,NA,55,14,14,0.736201,0.667117
2017-10-24,"hhs1",2017-10-01,2015-11-22,97,253,32058,134,77,107,NA,39,13,17,0.954736,0.789195
2017-10-24,"hhs1",2017-10-01,2015-11-29,96,399,51624,148,117,183,NA,54,33,12,0.807851,0.772896
2017-10-24,"hhs1",2017-10-01,2015-12-06,95,431,51453,150,115,210,NA,63,22,21,0.975831,0.837658
2017-10-24,"hhs1",2017-10-01,2015-12-13,94,397,47372,142,119,173,NA,61,24,20,1.03668,0.838048
2017-10-24,"hhs1",2017-10-01,2015-12-20,93,318,28674,134,117,120,NA,42,20,19,1.38302,1.10902
2017-10-24,"hhs1",2017-10-01,2015-12-27,92,352,27640,133,122,128,NA,55,27,20,1.59869,1.27352
2017-10-24,"hhs1",2017-10-01,2016-01-03,91,455,43357,138,141,154,NA,95,40,25,1.32779,1.04943
2017-10-24,"hhs1",2017-10-01,2016-01-10,90,491,43464,137,155,196,NA,86,29,25,1.40757,1.12967
2017-10-24,"hhs1",2017-10-01,2016-01-17,89,516,41813,139,184,193,NA,75,30,34,1.51447,1.23407
2017-10-24,"hhs1",2017-10-01,2016-01-24,88,689,49144,142,210,323,NA,90,44,22,1.70905,1.402
2017-10-24,"hhs1",2017-10-01,2016-01-31,87,736,47560,143,245,321,NA,95,54,21,1.80717,1.54752
2017-10-24,"hhs1",2017-10-01,2016-02-07,86,720,45548,138,208,351,NA,92,46,23,1.98555,1.58075
2017-10-24,"hhs1",2017-10-01,2016-02-14,85,710,41747,137,195,347,NA,104,45,19,1.98808,1.70072
2017-10-24,"hhs1",2017-10-01,2016-02-21,84,784,47688,133,205,388,NA,110,60,21,1.97011,1.64402
2017-10-24,"hhs1",2017-10-01,2016-02-28,83,845,48510,135,217,433,NA,114,52,29,2.00001,1.74191
2017-10-24,"hhs1",2017-10-01,2016-03-06,82,1158,49363,138,251,594,NA,187,96,30,2.54487,2.34589
2017-10-24,"hhs1",2017-10-01,2016-03-13,81,947,44523,134,196,444,NA,184,85,38,2.20908,2.12699
2017-10-24,"hhs1",2017-10-01,2016-03-20,80,842,45239,138,225,382,NA,149,60,26,2.01418,1.86123
2017-10-24,"hhs1",2017-10-01,2016-03-27,79,913,48409,134,188,442,NA,155,89,39,2.03999,1.88601
2017-10-24,"hhs1",2017-10-01,2016-04-03,78,727,47070,131,180,373,NA,110,41,23,1.71028,1.54451
2017-10-24,"hhs1",2017-10-01,2016-04-10,77,668,47965,132,143,349,NA,103,48,25,1.57636,1.39268
2017-10-24,"hhs1",2017-10-01,2016-04-17,76,595,41813,130,154,290,NA,75,48,28,1.62583,1.423
2017-10-24,"hhs1",2017-10-01,2016-04-24,75,497,45735,129,120,255,NA,55,39,28,1.13344,1.0867
2017-10-24,"hhs1",2017-10-01,2016-05-01,74,379,42391,122,82,181,NA,53,36,27,1.05605,0.894058
2017-10-24,"hhs1",2017-10-01,2016-05-08,73,308,40308,120,95,132,NA,42,27,12,0.89892,0.764116
2017-10-24,"hhs1",2017-10-01,2016-05-15,72,275,39583,115,102,108,NA,31,24,10,0.895756,0.694743
2017-10-24,"hhs1",2017-10-01,2016-05-22,71,241,36072,104,88,94,NA,32,15,12,0.845762,0.668108
2017-10-24,"hhs1",2017-10-01,2016-05-29,70,169,29451,104,68,61,NA,25,8,7,0.744632,0.573835
2017-10-24,"hhs1",2017-10-01,2016-06-05,69,224,33322,100,92,71,NA,27,18,16,0.743073,0.672229
2017-10-24,"hhs1",2017-10-01,2016-06-12,68,159,32040,100,67,54,NA,15,12,11,0.512698,0.496255
2017-10-24,"hhs1",2017-10-01,2016-06-19,67,127,30853,98,48,39,NA,15,17,8,0.398488,0.411629
2017-10-24,"hhs1",2017-10-01,2016-06-26,66,127,30305,100,57,29,NA,14,13,14,0.392526,0.419073
2017-10-24,"hhs1",2017-10-01,2016-07-03,65,84,22797,97,34,28,NA,7,8,7,0.3677,0.36847
2017-10-24,"hhs1",2017-10-01,2016-07-10,64,109,28321,99,45,40,NA,11,8,5,0.377947,0.384873
2017-10-24,"hhs1",2017-10-01,2016-07-17,63,117,28499,100,47,37,NA,11,9,13,0.396991,0.410541
2017-10-24,"hhs1",2017-10-01,2016-07-24,62,109,28541,94,40,45,NA,11,4,9,0.354401,0.381907
2017-10-24,"hhs1",2017-10-01,2016-07-31,61,105,27123,89,47,33,NA,10,9,6,0.379867,0.387125
2017-10-24,"hhs1",2017-10-01,2016-08-07,60,94,27421,91,35,34,NA,14,6,5,0.333124,0.342803
2017-10-24,"hhs1",2017-10-01,2016-08-14,59,141,33531,95,49,53,NA,19,8,12,0.389443,0.420506
2017-10-24,"hhs1",2017-10-01,2016-08-21,58,131,32796,96,51,41,NA,18,11,10,0.401698,0.399439
2017-10-24,"hhs1",2017-10-01,2016-08-28,57,132,35936,99,42,54,NA,17,12,7,0.386442,0.36732
2017-10-24,"hhs1",2017-10-01,2016-09-04,56,197,31643,96,47,113,NA,18,11,8,0.564664,0.622571
2017-10-24,"hhs1",2017-10-01,2016-09-11,55,264,40076,95,79,136,NA,19,20,10,0.579147,0.658748
2017-10-24,"hhs1",2017-10-01,2016-09-18,54,272,41332,96,80,140,NA,22,17,13,0.602019,0.658086
2017-10-24,"hhs1",2017-10-01,2016-09-25,53,219,43066,102,74,97,NA,22,8,18,0.572983,0.508522
2018-10-05,"hhs1",2018-09-23,2016-10-02,103,334,50486,136,68,174,NA,52,24,16,0.747602,0.66157
2018-10-05,"hhs1",2018-09-23,2016-10-09,102,282,47788,136,71,142,NA,33,18,18,0.661232,0.590106
2018-10-05,"hhs1",2018-09-23,2016-10-16,101,347,50856,132,98,169,NA,42,20,18,0.728388,0.682319
2018-10-05,"hhs1",2018-09-23,2016-10-23,100,332,51483,135,90,169,NA,38,23,12,0.729991,0.644873
2018-10-05,"hhs1",2018-09-23,2016-10-30,99,397,50950,134,119,192,NA,50,21,15,0.930192,0.779195
2018-10-05,"hhs1",2018-09-23,2016-11-06,98,369,52577,138,112,192,NA,37,18,10,0.875043,0.701828
2018-10-05,"hhs1",2018-09-23,2016-11-13,97,410,54383,138,140,191,NA,44,17,18,0.905197,0.753912
2018-10-05,"hhs1",2018-09-23,2016-11-20,96,284,36022,144,115,104,NA,29,20,16,0.975827,0.788407
2018-10-05,"hhs1",2018-09-23,2016-11-27,95,384,54103,138,125,167,NA,48,23,21,0.872621,0.709757
2018-10-05,"hhs1",2018-09-23,2016-12-04,94,418,52480,136,163,164,NA,52,25,14,0.940337,0.796494
2018-10-05,"hhs1",2018-09-23,2016-12-11,93,471,51301,142,168,213,NA,48,15,27,1.04872,0.918111
2018-10-05,"hhs1",2018-09-23,2016-12-18,92,463,44790,137,184,168,NA,50,40,21,1.16982,1.03371
2018-10-05,"hhs1",2018-09-23,2016-12-25,91,429,32093,137,198,114,NA,42,43,32,1.41861,1.33674
2018-10-05,"hhs1",2018-09-23,2017-01-01,90,527,41677,138,175,165,NA,63,72,52,1.57644,1.26449
2018-10-05,"hhs1",2018-09-23,2017-01-08,89,577,46746,137,201,222,NA,74,43,37,1.52411,1.23433
2018-10-05,"hhs1",2018-09-23,2017-01-15,88,654,45724,141,195,280,NA,77,62,40,1.73987,1.43032
2018-10-05,"hhs1",2018-09-23,2017-01-22,87,896,51533,134,228,456,NA,115,54,43,2.06524,1.73869
2018-10-05,"hhs1",2018-09-23,2017-01-29,86,1158,53804,135,255,671,NA,124,67,41,2.51375,2.15226
2018-10-05,"hhs1",2018-09-23,2017-02-05,85,1305,46713,136,215,824,NA,137,71,58,3.19221,2.79365
2018-10-05,"hhs1",2018-09-23,2017-02-12,84,1300,49388,135,200,784,NA,185,78,53,3.02522,2.63222
2018-10-05,"hhs1",2018-09-23,2017-02-19,83,1226,45891,134,253,618,NA,187,95,73,3.04746,2.67155
2018-10-05,"hhs1",2018-09-23,2017-02-26,82,999,52600,135,210,526,NA,134,81,48,2.24694,1.89924
2018-10-05,"hhs1",2018-09-23,2017-03-05,81,902,47833,137,209,443,NA,140,61,49,2.12586,1.88573
2018-10-05,"hhs1",2018-09-23,2017-03-12,80,692,38274,129,201,334,NA,78,42,37,2.12868,1.80802
2018-10-05,"hhs1",2018-09-23,2017-03-19,79,972,50956,134,211,521,NA,131,67,42,1.93583,1.90753
2018-10-05,"hhs1",2018-09-23,2017-03-26,78,1033,52314,133,231,582,NA,126,60,34,2.00149,1.97461
2018-10-05,"hhs1",2018-09-23,2017-04-02,77,1136,53730,130,229,646,NA,137,71,53,2.21679,2.11428
2018-10-05,"hhs1",2018-09-23,2017-04-09,76,887,50780,130,193,479,NA,98,67,50,1.79559,1.74675
2018-10-05,"hhs1",2018-09-23,2017-04-16,75,565,42046,128,126,278,NA,80,42,39,1.53009,1.34377
2018-10-05,"hhs1",2018-09-23,2017-04-23,74,437,46390,123,107,201,NA,75,32,22,1.11883,0.942013
2018-10-05,"hhs1",2018-09-23,2017-04-30,73,353,45624,120,101,150,NA,56,19,27,0.927764,0.773716
2018-10-05,"hhs1",2018-09-23,2017-05-07,72,312,43796,119,107,127,NA,33,24,21,0.735565,0.712394
2018-10-05,"hhs1",2018-09-23,2017-05-14,71,283,41531,118,104,106,NA,37,16,20,0.663237,0.681419
2018-10-05,"hhs1",2018-09-23,2017-05-21,70,221,38239,101,102,67,NA,27,13,12,0.575517,0.577944
2018-10-05,"hhs1",2018-09-23,2017-05-28,69,219,30472,92,88,76,NA,23,22,10,0.68094,0.718693
2018-10-05,"hhs1",2018-09-23,2017-06-04,68,217,35639,93,101,66,NA,28,12,10,0.581094,0.608884
2018-10-05,"hhs1",2018-09-23,2017-06-11,67,216,35745,92,94,75,NA,24,13,10,0.506065,0.60428
2018-10-05,"hhs1",2018-09-23,2017-06-18,66,185,34344,90,79,66,NA,19,12,9,0.461712,0.538668
2018-10-05,"hhs1",2018-09-23,2017-06-25,65,71,16495,77,20,22,NA,8,8,13,0.433945,0.430433
2018-10-05,"hhs1",2018-09-23,2017-07-02,64,119,23588,89,47,40,NA,16,8,8,0.452091,0.504494
2018-10-05,"hhs1",2018-09-23,2017-07-09,63,138,30003,88,49,48,NA,23,9,9,0.361844,0.459954
2018-10-05,"hhs1",2018-09-23,2017-07-16,62,109,28800,87,42,36,NA,21,3,7,0.292145,0.378472
2018-10-05,"hhs1",2018-09-23,2017-07-23,61,112,28531,86,48,41,NA,9,5,9,0.31378,0.392555
2018-10-05,"hhs1",2018-09-23,2017-07-30,60,108,27232,85,46,34,NA,12,6,10,0.303222,0.396592
2018-10-05,"hhs1",2018-09-23,2017-08-06,59,108,28161,84,43,39,NA,12,9,5,0.286054,0.383509
2018-10-05,"hhs1",2018-09-23,2017-08-13,58,122,27641,83,40,49,NA,20,4,9,0.341359,0.441373
2018-10-05,"hhs1",2018-09-23,2017-08-20,57,117,27528,82,44,44,NA,13,5,11,0.325429,0.425022
2018-10-05,"hhs1",2018-09-23,2017-08-27,56,107,28366,83,39,51,NA,6,4,7,0.339203,0.377212
2018-10-05,"hhs1",2018-09-23,2017-09-03,55,98,27788,84,29,41,NA,12,8,8,0.289899,0.35267
2018-10-05,"hhs1",2018-09-23,2017-09-10,54,166,33979,85,52,84,NA,18,4,8,0.469752,0.488537
2018-10-05,"hhs1",2018-09-23,2017-09-17,53,175,34422,85,59,74,NA,19,11,12,0.441854,0.508396
2018-10-05,"hhs1",2018-09-23,2017-09-24,52,161,32027,82,45,69,NA,22,15,10,0.467866,0.502701
2019-10-04,"hhs1",2019-09-22,2017-10-01,103,302,45825,131,78,153,NA,38,19,14,0.714489,0.659029
2019-10-04,"hhs1",2019-09-22,2017-10-08,102,413,53031,137,114,172,NA,72,29,26,0.797907,0.77879
2019-10-04,"hhs1",2019-09-22,2017-10-15,101,415,55284,137,106,186,NA,69,25,29,0.796885,0.750669
2019-10-04,"hhs1",2019-09-22,2017-10-22,100,514,56445,137,138,231,NA,79,37,29,0.972133,0.910621
2019-10-04,"hhs1",2019-09-22,2017-10-29,99,489,54335,142,135,226,NA,72,30,26,0.948321,0.899972
2019-10-04,"hhs1",2019-09-22,2017-11-05,98,615,58407,137,174,261,NA,109,38,33,1.08227,1.05296
2019-10-04,"hhs1",2019-09-22,2017-11-12,97,666,58331,138,155,290,NA,115,58,48,1.19375,1.14176
2019-10-04,"hhs1",2019-09-22,2017-11-19,96,603,40500,140,201,221,NA,96,52,33,1.59658,1.48889
2019-10-04,"hhs1",2019-09-22,2017-11-26,95,758,56997,139,206,301,NA,125,70,56,1.53606,1.32989
2019-10-04,"hhs1",2019-09-22,2017-12-03,94,877,57850,139,265,421,NA,96,47,48,1.6577,1.51599
2019-10-04,"hhs1",2019-09-22,2017-12-10,93,912,55157,138,289,386,NA,122,76,39,1.82267,1.65346
2019-10-04,"hhs1",2019-09-22,2017-12-17,92,959,49495,138,312,373,NA,139,79,56,2.24475,1.93757
2019-10-04,"hhs1",2019-09-22,2017-12-24,91,1010,36478,139,290,330,NA,191,99,100,2.82739,2.76879
2019-10-04,"hhs1",2019-09-22,2017-12-31,90,1017,37346,138,265,317,NA,205,118,112,2.94107,2.72318
2019-10-04,"hhs1",2019-09-22,2018-01-07,89,1220,52623,140,259,447,NA,257,135,122,2.86319,2.31838
2019-10-04,"hhs1",2019-09-22,2018-01-14,88,1715,51900,139,357,717,NA,321,182,138,3.72799,3.30443
2019-10-04,"hhs1",2019-09-22,2018-01-21,87,2386,59528,137,409,1157,NA,426,240,154,4.26588,4.0082
2019-10-04,"hhs1",2019-09-22,2018-01-28,86,3103,59990,137,471,1610,NA,556,266,200,5.1923,5.17253
2019-10-04,"hhs1",2019-09-22,2018-02-04,85,3497,62045,141,555,1914,NA,549,267,212,5.78721,5.63623
2019-10-04,"hhs1",2019-09-22,2018-02-11,84,3260,63297,138,530,1775,NA,487,279,189,5.26147,5.15032
2019-10-04,"hhs1",2019-09-22,2018-02-18,83,2386,54681,140,375,1114,NA,505,202,190,4.38854,4.36349
2019-10-04,"hhs1",2019-09-22,2018-02-25,82,1689,55123,136,281,799,NA,313,154,142,3.41332,3.06406
2019-10-04,"hhs1",2019-09-22,2018-03-04,81,1212,50419,136,218,553,NA,227,117,97,2.55242,2.40386
2019-10-04,"hhs1",2019-09-22,2018-03-11,80,981,43675,132,200,406,NA,173,116,86,2.42643,2.24614
2019-10-04,"hhs1",2019-09-22,2018-03-18,79,1007,54108,134,158,510,NA,163,97,79,2.08403,1.86109
2019-10-04,"hhs1",2019-09-22,2018-03-25,78,1055,55756,139,187,475,NA,170,128,95,2.19066,1.89217
2019-10-04,"hhs1",2019-09-22,2018-04-01,77,1009,54732,131,210,463,NA,161,85,90,2.03106,1.84353
2019-10-04,"hhs1",2019-09-22,2018-04-08,76,1005,56904,130,203,480,NA,158,93,71,1.89908,1.76613
2019-10-04,"hhs1",2019-09-22,2018-04-15,75,782,48582,129,168,342,NA,134,86,52,1.77098,1.60965
2019-10-04,"hhs1",2019-09-22,2018-04-22,74,698,53477,129,154,326,NA,126,48,44,1.49462,1.30523
2019-10-04,"hhs1",2019-09-22,2018-04-29,73,618,52259,122,146,278,NA,97,64,33,1.34454,1.18257
2019-10-04,"hhs1",2019-09-22,2018-05-06,72,476,50460,116,123,206,NA,74,35,38,0.993134,0.943321
2019-10-04,"hhs1",2019-09-22,2018-05-13,71,419,48130,111,124,160,NA,79,31,25,0.958522,0.870559
2019-10-04,"hhs1",2019-09-22,2018-05-20,70,415,44072,102,144,159,NA,59,24,29,1.35103,0.941641
2019-10-04,"hhs1",2019-09-22,2018-05-27,69,280,37424,99,104,87,NA,50,17,22,0.704539,0.748183
2019-10-04,"hhs1",2019-09-22,2018-06-03,68,231,39722,97,84,81,NA,32,19,15,0.594143,0.581542
2019-10-04,"hhs1",2019-09-22,2018-06-10,67,233,39942,93,81,80,NA,31,21,20,0.670237,0.583346
2019-10-04,"hhs1",2019-09-22,2018-06-17,66,232,36676,93,72,78,NA,34,21,27,0.773475,0.632566
2019-10-04,"hhs1",2019-09-22,2018-06-24,65,231,37232,90,93,69,NA,41,16,12,0.901473,0.620434
2019-10-04,"hhs1",2019-09-22,2018-07-01,64,188,31695,92,61,67,NA,30,15,15,0.502517,0.593153
2019-10-04,"hhs1",2019-09-22,2018-07-08,63,269,41218,93,83,93,NA,54,20,19,0.744742,0.652627
2019-10-04,"hhs1",2019-09-22,2018-07-15,62,223,39343,90,79,67,NA,44,18,15,0.917575,0.56681
2019-10-04,"hhs1",2019-09-22,2018-07-22,61,220,39521,89,73,86,NA,30,13,18,0.503441,0.556666
2019-10-04,"hhs1",2019-09-22,2018-07-29,60,200,40184,91,75,55,NA,45,13,12,0.438464,0.497711
2019-10-04,"hhs1",2019-09-22,2018-08-05,59,233,39774,89,65,93,NA,45,14,16,0.771223,0.58581
2019-10-04,"hhs1",2019-09-22,2018-08-12,58,235,40727,92,72,99,NA,34,10,20,0.522858,0.577013
2019-10-04,"hhs1",2019-09-22,2018-08-19,57,243,39512,88,73,82,NA,45,22,21,0.742772,0.615003
2019-10-04,"hhs1",2019-09-22,2018-08-26,56,220,39388,87,60,75,NA,42,29,14,0.562611,0.558546
2019-10-04,"hhs1",2019-09-22,2018-09-02,55,277,39923,91,92,89,NA,54,24,18,0.710041,0.693836
2019-10-04,"hhs1",2019-09-22,2018-09-09,54,364,45886,90,89,148,NA,65,26,36,0.963654,0.79327
2019-10-04,"hhs1",2019-09-22,2018-09-16,53,433,47105,93,128,166,NA,78,35,26,1.1805,0.919223
2019-10-04,"hhs1",2019-09-22,2018-09-23,52,407,46717,97,100,161,NA,81,32,33,0.911966,0.871203
2020-10-02,"hhs1",2020-09-20,2018-09-30,103,800,84069,175,173,306,NA,165,89,67,1.03086,0.951599
2020-10-02,"hhs1",2020-09-20,2018-10-07,102,887,84037,178,170,342,NA,198,96,81,1.08774,1.05549
2020-10-02,"hhs1",2020-09-20,2018-10-14,101,910,82598,178,188,338,NA,202,93,89,1.12386,1.10172
2020-10-02,"hhs1",2020-09-20,2018-10-21,100,924,81556,180,211,360,NA,188,103,62,1.19283,1.13296
2020-10-02,"hhs1",2020-09-20,2018-10-28,99,869,80733,179,174,368,NA,197,87,43,1.19766,1.07639
2020-10-02,"hhs1",2020-09-20,2018-11-04,98,943,80687,179,234,363,NA,204,80,62,1.35746,1.16871
2020-10-02,"hhs1",2020-09-20,2018-11-11,97,935,80071,181,262,331,NA,185,106,51,1.33773,1.16771
2020-10-02,"hhs1",2020-09-20,2018-11-18,96,942,65297,184,267,312,NA,198,92,73,1.57641,1.44264
2020-10-02,"hhs1",2020-09-20,2018-11-25,95,1070,84491,186,237,373,NA,267,114,79,1.44648,1.26641
2020-10-02,"hhs1",2020-09-20,2018-12-02,94,1260,84331,186,311,485,NA,279,111,74,1.85285,1.49411
2020-10-02,"hhs1",2020-09-20,2018-12-09,93,1364,85055,188,338,461,NA,317,147,101,1.86306,1.60367
2020-10-02,"hhs1",2020-09-20,2018-12-16,92,1622,80033,187,452,519,NA,350,177,124,2.38787,2.02666
2020-10-02,"hhs1",2020-09-20,2018-12-23,91,2004,67021,187,522,515,NA,539,238,190,3.28271,2.99011
2020-10-02,"hhs1",2020-09-20,2018-12-30,90,2240,77741,192,432,566,NA,660,340,242,3.18242,2.88136
2020-10-02,"hhs1",2020-09-20,2019-01-06,89,2468,83825,191,487,724,NA,692,354,211,3.42535,2.94423
2020-10-02,"hhs1",2020-09-20,2019-01-13,88,2608,84514,189,518,887,NA,690,333,180,3.55477,3.08588
2020-10-02,"hhs1",2020-09-20,2019-01-20,87,2725,82206,192,489,967,NA,759,312,198,3.57481,3.31484
2020-10-02,"hhs1",2020-09-20,2019-01-27,86,2868,85685,189,500,1079,NA,737,336,216,3.58926,3.34714
2020-10-02,"hhs1",2020-09-20,2019-02-03,85,3246,89402,191,480,1403,NA,792,361,210,3.89612,3.63079
2020-10-02,"hhs1",2020-09-20,2019-02-10,84,2813,82306,187,478,1148,NA,661,317,209,3.7116,3.41773
2020-10-02,"hhs1",2020-09-20,2019-02-17,83,2812,81566,187,537,999,NA,702,322,252,3.60201,3.44751
2020-10-02,"hhs1",2020-09-20,2019-02-24,82,2466,86370,188,409,921,NA,627,292,217,3.19202,2.85516
2020-10-02,"hhs1",2020-09-20,2019-03-03,81,2229,82596,186,391,893,NA,523,232,190,3.06531,2.69868
2020-10-02,"hhs1",2020-09-20,2019-03-10,80,2238,84015,184,397,883,NA,532,249,177,2.7549,2.66381
2020-10-02,"hhs1",2020-09-20,2019-03-17,79,2181,84899,187,383,866,NA,491,249,192,2.74656,2.56893
2020-10-02,"hhs1",2020-09-20,2019-03-24,78,2220,87622,181,379,946,NA,491,235,169,2.80535,2.53361
2020-10-02,"hhs1",2020-09-20,2019-03-31,77,2103,87692,185,385,890,NA,447,226,155,2.5126,2.39817
2020-10-02,"hhs1",2020-09-20,2019-04-07,76,1948,87294,185,368,838,NA,421,174,147,2.32854,2.23154
2020-10-02,"hhs1",2020-09-20,2019-04-14,75,1552,80536,187,314,613,NA,356,149,120,2.07354,1.92709
2020-10-02,"hhs1",2020-09-20,2019-04-21,74,1153,82320,176,240,446,NA,265,115,87,1.53044,1.40063
2020-10-02,"hhs1",2020-09-20,2019-04-28,73,1052,81831,171,229,389,NA,241,110,83,1.3091,1.28558
2020-10-02,"hhs1",2020-09-20,2019-05-05,72,866,79688,168,196,331,NA,185,88,66,1.18267,1.08674
2020-10-02,"hhs1",2020-09-20,2019-05-12,71,910,77421,167,199,334,NA,199,78,100,1.19221,1.17539
2020-10-02,"hhs1",2020-09-20,2019-05-19,70,766,77126,142,195,296,NA,142,65,68,0.878322,0.99318
2020-10-02,"hhs1",2020-09-20,2019-05-26,69,628,56594,127,133,187,NA,160,73,75,0.927145,1.10966
2020-10-02,"hhs1",2020-09-20,2019-06-02,68,636,69906,130,157,203,NA,134,85,57,0.668269,0.909793
2020-10-02,"hhs1",2020-09-20,2019-06-09,67,542,69477,132,148,159,NA,116,53,66,0.544277,0.780114
2020-10-02,"hhs1",2020-09-20,2019-06-16,66,519,69994,132,131,155,NA,134,53,46,0.5499,0.741492
2020-10-02,"hhs1",2020-09-20,2019-06-23,65,508,70629,140,140,166,NA,89,59,54,0.534487,0.719251
2020-10-02,"hhs1",2020-09-20,2019-06-30,64,437,64289,142,112,143,NA,92,42,48,0.484564,0.679743
2020-10-02,"hhs1",2020-09-20,2019-07-07,63,416,72616,140,100,126,NA,87,50,53,0.408034,0.572877
2020-10-02,"hhs1",2020-09-20,2019-07-14,62,398,69778,137,103,124,NA,81,53,37,0.448593,0.57038
2020-10-02,"hhs1",2020-09-20,2019-07-21,61,366,70205,137,89,118,NA,91,32,36,0.345966,0.52133
2020-10-02,"hhs1",2020-09-20,2019-07-28,60,351,70301,139,92,108,NA,87,30,34,0.356161,0.499282
2020-10-02,"hhs1",2020-09-20,2019-08-04,59,373,68398,137,81,133,NA,88,29,42,0.404319,0.545338
2020-10-02,"hhs1",2020-09-20,2019-08-11,58,320,67286,135,78,100,NA,76,34,32,0.435879,0.475582
2020-10-02,"hhs1",2020-09-20,2019-08-18,57,387,68232,137,87,134,NA,98,34,34,0.529895,0.567183
2020-10-02,"hhs1",2020-09-20,2019-08-25,56,388,70007,135,91,137,NA,88,42,30,0.500663,0.55423
2020-10-02,"hhs1",2020-09-20,2019-09-01,55,456,66876,138,91,170,NA,116,46,33,0.809818,0.681859
2020-10-02,"hhs1",2020-09-20,2019-09-08,54,553,73458,137,84,254,NA,119,62,34,1.07275,0.752811
2020-10-02,"hhs1",2020-09-20,2019-09-15,53,624,76057,138,137,236,NA,139,67,45,0.953149,0.820437
2020-10-02,"hhs1",2020-09-20,2019-09-22,52,714,77863,141,138,271,NA,175,68,62,1.044,0.916995
2021-10-08,"hhs1",2021-09-26,2019-09-29,104,1261,130089,255,247,404,NA,324,174,112,0.892224,0.969336
2021-10-08,"hhs1",2021-09-26,2019-10-06,103,1465,130676,261,274,441,NA,396,178,176,1.00194,1.12109
2021-10-08,"hhs1",2021-09-26,2019-10-13,102,1592,129402,265,313,501,NA,436,179,163,1.10858,1.23027
2021-10-08,"hhs1",2021-09-26,2019-10-20,101,1571,133141,262,318,513,NA,400,187,153,1.08702,1.17995
2021-10-08,"hhs1",2021-09-26,2019-10-27,100,1643,132506,271,333,570,NA,389,187,164,1.13812,1.23994
2021-10-08,"hhs1",2021-09-26,2019-11-03,99,1810,131409,263,390,662,NA,456,162,140,1.29227,1.37738
2021-10-08,"hhs1",2021-09-26,2019-11-10,98,1947,127939,261,463,681,NA,470,197,136,1.38714,1.52182
2021-10-08,"hhs1",2021-09-26,2019-11-17,97,2176,131725,264,537,744,NA,515,227,153,1.49625,1.65193
2021-10-08,"hhs1",2021-09-26,2019-11-24,96,2225,111608,263,621,700,NA,497,216,191,1.79568,1.99358
2021-10-08,"hhs1",2021-09-26,2019-12-01,95,2472,124372,264,604,742,NA,633,268,225,1.81736,1.98759
2021-10-08,"hhs1",2021-09-26,2019-12-08,94,2629,130387,263,631,881,NA,630,269,218,1.89441,2.01631
2021-10-08,"hhs1",2021-09-26,2019-12-15,93,3290,124306,262,844,1085,NA,819,300,242,2.48714,2.64669
2021-10-08,"hhs1",2021-09-26,2019-12-22,92,4563,115551,264,946,1448,NA,1278,489,402,3.72534,3.94891
2021-10-08,"hhs1",2021-09-26,2019-12-29,91,5394,126801,264,980,1379,NA,1834,676,525,3.9217,4.25391
2021-10-08,"hhs1",2021-09-26,2020-01-05,90,5310,136068,271,821,1618,NA,1708,690,473,3.69926,3.90246
2021-10-08,"hhs1",2021-09-26,2020-01-12,89,6209,132345,269,976,2403,NA,1762,641,427,4.48822,4.69153
2021-10-08,"hhs1",2021-09-26,2020-01-19,88,7636,135131,266,1109,3149,NA,2156,776,446,5.30297,5.65081
